PAAC2_A,PAAC2_C,PAAC2_D,PAAC2_E,PAAC2_F,PAAC2_G,PAAC2_H,PAAC2_I,PAAC2_K,PAAC2_L,PAAC2_M,PAAC2_N,PAAC2_P,PAAC2_Q,PAAC2_R,PAAC2_S,PAAC2_T,PAAC2_V,PAAC2_W,PAAC2_Y,PAAC2_lam1,PAAC2_lam2,Target
8,0,4,4,8,12,8,4,4,16,0,0,8,0,0,4,0,20,0,0,0.0637,0.0687,1
0,0,0,0,14.81,7.41,0,0,25.93,14.81,0,0,7.41,3.7,11.11,3.7,3.7,7.41,0,0,0.1071,0.108,1
20,0,10,0,20,0,0,10,0,10,10,20,0,0,0,0,0,0,0,0,0.086,0.0452,1
8,0,4,0,12,8,4,0,12,4,4,4,0,4,0,0,8,24,0,4,0.0845,0.0675,1
0,0,0,0,7.41,3.7,0,7.41,11.11,11.11,0,0,0,7.41,40.74,0,0,11.11,0,0,0.0661,0.0893,1
4,4,12,12,4,4,0,0,8,4,12,4,4,4,4,4,12,4,0,0,0.0798,0.0788,1
0,23.33,0,3.33,0,16.67,0,0,0,3.33,0,6.67,10,0,3.33,3.33,16.67,10,3.33,0,0.049,0.0512,1
3.33,20,0,3.33,0,10,0,10,6.67,0,0,6.67,6.67,0,3.33,13.33,0,10,3.33,3.33,0.0624,0.0696,1
3.85,0,19.23,3.85,3.85,3.85,3.85,15.38,11.54,7.69,7.69,0,0,0,3.85,7.69,7.69,0,0,0,0.1075,0.0826,1
0,6.67,13.33,6.67,6.67,0,0,13.33,0,13.33,6.67,0,6.67,0,0,20,0,6.67,0,0,0.0692,0.0414,1
7.14,3.57,0,0,3.57,0,7.14,7.14,7.14,0,7.14,10.71,10.71,0,0,0,14.29,17.86,0,3.57,0.0476,0.0421,1
7.14,0,0,0,0,7.14,0,7.14,21.43,14.29,7.14,0,0,0,7.14,0,14.29,0,7.14,7.14,0.0983,0.1409,1
3.33,0,3.33,23.33,0,0,0,10,26.67,3.33,0,3.33,0,6.67,0,3.33,3.33,3.33,6.67,3.33,0.0848,0.108,1
8,0,0,4,4,12,8,0,8,20,0,0,8,0,0,4,0,24,0,0,0.0548,0.0761,1
5,0,0,0,10,0,5,10,10,10,0,0,0,5,30,10,0,5,0,0,0.0397,0.0418,1
5.56,33.33,0,0,0,11.11,0,11.11,0,5.56,0,0,5.56,0,27.78,0,0,0,0,0,0.1086,0.1495,1
6.67,0,13.33,13.33,0,0,10,6.67,16.67,6.67,3.33,3.33,0,10,0,3.33,3.33,3.33,0,0,0.078,0.0674,1
14.29,0,0,0,0,0,0,0,28.57,14.29,0,0,7.14,7.14,0,0,7.14,21.43,0,0,0.029,0.0548,1
3.33,23.33,0,3.33,0,13.33,0,6.67,6.67,6.67,0,3.33,6.67,0,3.33,13.33,0,6.67,3.33,0,0.0627,0.069,1
30,0,0,0,0,0,0,0,10,30,0,0,10,0,10,0,0,10,0,0,0.027,0.0441,1
3.45,3.45,0,6.9,3.45,17.24,3.45,10.34,3.45,3.45,0,6.9,17.24,6.9,3.45,0,3.45,6.9,0,0,0.0755,0.064,1
6.25,12.5,6.25,12.5,0,0,0,6.25,0,12.5,6.25,0,0,0,6.25,18.75,0,6.25,0,6.25,0.0777,0.0796,1
0,10.53,21.05,0,5.26,10.53,0,10.53,0,0,5.26,0,5.26,0,5.26,0,21.05,0,0,5.26,0.0849,0.0853,1
11.11,11.11,3.7,0,0,7.41,0,0,14.81,3.7,7.41,0,3.7,0,3.7,7.41,3.7,3.7,7.41,11.11,0.0954,0.0868,1
7.41,0,3.7,3.7,3.7,3.7,3.7,3.7,7.41,14.81,0,7.41,0,0,29.63,7.41,3.7,0,0,0,0.1103,0.1111,1
11.11,18.52,3.7,0,3.7,7.41,7.41,3.7,7.41,3.7,7.41,0,0,0,7.41,0,11.11,7.41,0,0,0.0795,0.0706,1
6.67,20,0,3.33,3.33,10,0,6.67,6.67,3.33,0,3.33,6.67,0,3.33,13.33,3.33,6.67,0,3.33,0.0567,0.0611,1
0,6.67,0,0,0,3.33,3.33,0,20,0,10,3.33,10,3.33,10,3.33,6.67,6.67,3.33,10,0.0919,0.0666,1
25,4.17,0,0,0,16.67,0,8.33,0,4.17,4.17,4.17,0,0,0,0,4.17,25,4.17,0,0.0497,0.0533,1
21.43,7.14,7.14,14.29,7.14,0,0,7.14,0,14.29,0,0,14.29,0,0,0,0,0,0,7.14,0.0609,0.072,1
3.57,0,3.57,7.14,0,3.57,7.14,7.14,3.57,21.43,0,3.57,0,17.86,7.14,7.14,0,7.14,0,0,0.0727,0.0908,1
15,5,0,0,10,10,5,5,15,0,10,5,0,0,5,0,10,5,0,0,0.1124,0.0517,1
25,8.33,0,0,0,8.33,0,0,8.33,0,8.33,0,16.67,0,0,8.33,0,0,16.67,0,0.0845,0.1025,1
16.67,0,0,8.33,8.33,8.33,8.33,0,8.33,8.33,0,0,0,8.33,8.33,8.33,0,0,8.33,0,0.0873,0.095,1
20,0,5,0,0,0,10,0,10,5,5,5,0,5,0,10,10,15,0,0,0.0484,0.0697,1
0,3.7,7.41,11.11,7.41,3.7,7.41,7.41,25.93,11.11,0,0,0,3.7,11.11,0,0,0,0,0,0.0588,0.0748,1
4.17,16.67,0,0,0,12.5,4.17,4.17,8.33,4.17,12.5,0,0,0,0,4.17,16.67,12.5,0,0,0.0489,0.0466,1
0,0,16.67,0,5.56,16.67,0,0,0,11.11,0,5.56,0,0,22.22,11.11,11.11,0,0,0,0.0631,0.0897,1
10,0,10,3.33,6.67,10,3.33,0,0,10,0,10,0,3.33,3.33,6.67,0,13.33,0,10,0.0871,0.0955,1
10,0,6.67,0,10,20,3.33,6.67,3.33,10,6.67,0,0,3.33,0,10,3.33,6.67,0,0,0.0666,0.0769,1
21.43,0,0,0,0,0,0,0,28.57,0,7.14,7.14,0,0,0,0,7.14,28.57,0,0,0.0354,0.0566,1
9.52,4.76,9.52,0,14.29,4.76,0,4.76,19.05,9.52,4.76,0,4.76,0,4.76,0,0,9.52,0,0,0.1189,0.108,1
3.7,0,0,3.7,3.7,3.7,3.7,7.41,11.11,11.11,11.11,3.7,0,7.41,18.52,0,0,3.7,0,7.41,0.0659,0.0767,1
10,0,5,10,10,5,5,0,0,10,10,15,5,0,5,5,5,0,0,0,0.0699,0.0932,1
30,0,0,0,0,0,0,0,15,25,0,0,10,0,10,0,0,10,0,0,0.0404,0.0583,1
7.69,0,0,0,15.38,23.08,0,0,7.69,15.38,0,0,0,0,23.08,0,0,0,0,7.69,0.1462,0.1556,1
0,0,30,10,0,20,0,0,10,10,0,0,10,0,10,0,0,0,0,0,0.0777,0.114,1
6.67,0,6.67,3.33,10,20,3.33,3.33,3.33,6.67,0,6.67,0,3.33,0,6.67,0,13.33,3.33,3.33,0.0894,0.0824,1
0,20.69,0,3.45,3.45,20.69,0,0,3.45,3.45,0,6.9,10.34,0,0,3.45,17.24,6.9,0,0,0.037,0.0405,1
27.59,0,0,3.45,0,6.9,3.45,3.45,10.34,3.45,0,10.34,0,0,0,10.34,6.9,13.79,0,0,0.061,0.0601,1
18.75,0,18.75,0,0,12.5,0,6.25,0,6.25,12.5,0,12.5,0,0,0,6.25,6.25,0,0,0.0807,0.0397,1
0,0,7.69,0,0,15.38,0,0,7.69,7.69,0,0,7.69,0,0,15.38,0,7.69,30.77,0,0.0674,0.0907,1
0,10,15,0,0,10,0,0,0,10,10,5,10,0,5,5,5,5,10,0,0.0889,0.0823,1
16.67,11.11,22.22,5.56,0,5.56,0,5.56,5.56,11.11,0,5.56,5.56,0,0,5.56,0,0,0,0,0.0706,0.0675,1
16.67,0,0,0,0,8.33,0,0,8.33,0,0,0,25,0,16.67,8.33,0,16.67,0,0,0.1093,0.028,1
7.41,3.7,3.7,7.41,3.7,3.7,0,0,14.81,0,18.52,3.7,0,0,7.41,0,18.52,3.7,3.7,0,0.0825,0.0816,1
0,4.55,4.55,13.64,4.55,22.73,0,0,4.55,4.55,0,9.09,18.18,0,4.55,0,0,0,4.55,4.55,0.107,0.0754,1
5.56,0,0,0,11.11,5.56,0,11.11,5.56,16.67,5.56,11.11,5.56,0,11.11,0,5.56,5.56,0,0,0.0862,0.1109,1
3.57,3.57,7.14,0,3.57,3.57,3.57,3.57,7.14,7.14,21.43,0,3.57,0,17.86,7.14,3.57,0,0,3.57,0.0642,0.0714,1
31.25,0,0,0,0,6.25,6.25,6.25,6.25,6.25,6.25,12.5,6.25,0,6.25,0,0,0,6.25,0,0.0671,0.0811,1
7.14,21.43,0,0,0,0,0,0,35.71,7.14,0,0,0,0,21.43,0,0,7.14,0,0,0.0607,0.116,1
29.41,0,0,0,0,0,0,0,11.76,23.53,0,0,5.88,5.88,11.76,0,0,11.76,0,0,0.0313,0.0501,1
6.67,0,0,0,0,13.33,0,6.67,6.67,0,0,6.67,20,0,6.67,0,13.33,6.67,13.33,0,0.096,0.084,1
10.71,7.14,7.14,0,0,3.57,3.57,0,3.57,3.57,3.57,7.14,10.71,7.14,10.71,7.14,3.57,3.57,0,7.14,0.0844,0.0821,1
0,14.29,14.29,9.52,4.76,4.76,0,14.29,4.76,4.76,0,9.52,4.76,0,0,0,0,4.76,0,9.52,0.0767,0.0795,1
0,0,0,0,8.33,0,0,25,8.33,33.33,0,0,0,8.33,8.33,8.33,0,0,0,0,0.1054,0.1133,1
0,0,6.67,6.67,20,0,0,0,0,20,0,13.33,13.33,0,0,6.67,6.67,0,0,6.67,0.0618,0.0647,1
3.7,0,0,3.7,7.41,3.7,3.7,14.81,0,14.81,0,0,0,7.41,40.74,0,0,0,0,0,0.0837,0.0942,1
4.76,0,9.52,0,4.76,19.05,0,4.76,0,19.05,4.76,0,0,4.76,0,4.76,9.52,9.52,0,4.76,0.0675,0.0723,1
23.08,15.38,0,0,0,15.38,0,0,15.38,0,0,7.69,7.69,0,0,0,0,0,15.38,0,0.1212,0.0864,1
5.88,0,0,0,17.65,0,0,5.88,17.65,23.53,0,0,0,0,17.65,5.88,0,5.88,0,0,0.1102,0.1816,1
0,5,5,0,10,0,5,5,10,0,5,10,15,0,15,0,10,5,0,0,0.0514,0.0635,1
0,0,0,11.54,3.85,0,3.85,7.69,23.08,3.85,3.85,3.85,0,7.69,3.85,0,3.85,11.54,3.85,7.69,0.0926,0.0972,1
0,7.69,7.69,0,7.69,0,7.69,7.69,15.38,15.38,0,0,0,0,7.69,7.69,15.38,0,0,0,0.082,0.0996,1
0,5.88,11.76,0,0,0,0,5.88,0,5.88,0,5.88,11.76,0,11.76,0,17.65,17.65,0,5.88,0.0827,0.1032,1
0,0,6.67,20,0,0,0,13.33,20,6.67,0,6.67,0,10,0,3.33,3.33,0,6.67,3.33,0.0928,0.1046,1
0,0,0,0,7.69,0,0,0,30.77,7.69,0,0,7.69,0,0,0,7.69,30.77,0,7.69,0.0409,0.0554,1
0,0,0,0,4,0,12,8,16,0,8,0,8,8,4,12,0,8,4,8,0.0741,0.0689,1
4.55,0,4.55,9.09,0,4.55,0,4.55,13.64,13.64,13.64,0,0,4.55,9.09,4.55,4.55,4.55,0,4.55,0.0831,0.107,1
10,0,0,0,0,0,0,10,20,0,0,0,0,10,20,10,0,10,10,0,0.1768,0.0919,1
25,0,0,0,8.33,8.33,0,0,8.33,16.67,0,0,0,0,8.33,0,8.33,0,8.33,8.33,0.1167,0.1234,1
33.33,0,0,0,0,0,0,0,42.86,0,0,0,0,0,14.29,0,4.76,0,4.76,0,0.1054,0.1674,1
10,0,0,10,15,0,0,15,10,5,0,0,20,0,0,5,0,10,0,0,0.0912,0.0597,1
33.33,8.33,8.33,0,0,0,8.33,0,0,16.67,0,8.33,8.33,0,0,8.33,0,0,0,0,0.0462,0.0358,1
0,7.69,3.85,3.85,0,3.85,0,11.54,15.38,3.85,0,3.85,0,0,3.85,3.85,19.23,11.54,0,7.69,0.0979,0.0881,1
5.88,0,0,0,11.76,5.88,0,5.88,5.88,29.41,0,0,0,0,17.65,0,5.88,5.88,5.88,0,0.0724,0.108,1
3.45,0,0,0,10.34,6.9,3.45,6.9,0,17.24,0,3.45,24.14,3.45,13.79,3.45,0,0,3.45,0,0.0852,0.0943,1
0,5.26,5.26,0,5.26,10.53,5.26,0,0,5.26,10.53,10.53,10.53,0,0,10.53,5.26,10.53,5.26,0,0.0527,0.0572,1
17.65,0,0,0,0,17.65,0,0,0,0,0,5.88,23.53,0,11.76,11.76,5.88,5.88,0,0,0.0792,0.0351,1
0,0,0,0,0,0,7.69,15.38,0,7.69,15.38,0,0,7.69,15.38,7.69,15.38,7.69,0,0,0.0953,0.0879,1
20,8,4,4,4,20,4,0,0,8,8,4,0,0,4,0,0,4,4,4,0.0994,0.0684,1
15.79,0,0,0,10.53,15.79,0,5.26,0,31.58,5.26,5.26,0,5.26,0,0,0,0,5.26,0,0.0731,0.0565,1
5.26,5.26,5.26,0,0,26.32,5.26,5.26,0,5.26,0,5.26,0,0,21.05,5.26,5.26,0,0,5.26,0.0836,0.1309,1
21.43,0,21.43,0,0,7.14,0,0,7.14,7.14,0,14.29,7.14,0,0,0,7.14,0,7.14,0,0.0691,0.0837,1
12.5,0,6.25,0,6.25,12.5,0,0,0,18.75,0,0,12.5,6.25,6.25,6.25,0,0,12.5,0,0.0827,0.1015,1
18.75,6.25,6.25,0,6.25,0,0,6.25,0,18.75,0,6.25,6.25,6.25,0,0,12.5,6.25,0,0,0.0498,0.0429,1
20,10,0,0,10,0,0,10,5,5,0,0,5,5,0,10,0,15,5,0,0.0544,0.0593,1
3.85,3.85,19.23,7.69,3.85,3.85,0,3.85,7.69,11.54,0,11.54,15.38,7.69,0,0,0,0,0,0,0.0737,0.0548,1
12.5,4.17,4.17,4.17,0,0,0,4.17,0,0,0,0,8.33,0,16.67,4.17,16.67,20.83,0,4.17,0.059,0.0915,1
3.85,0,7.69,23.08,0,3.85,3.85,11.54,7.69,0,3.85,0,3.85,3.85,3.85,0,11.54,7.69,0,3.85,0.0757,0.0797,1
0,16.67,0,0,5.56,5.56,11.11,5.56,11.11,11.11,0,0,0,5.56,11.11,0,5.56,0,0,11.11,0.0817,0.129,1
10,10,0,0,0,20,0,0,0,20,10,10,10,0,0,10,0,0,0,0,0.0329,0.0557,1
10,10,0,5,0,10,0,0,5,5,10,0,5,0,10,0,10,10,10,0,0.1047,0.1125,1
9.52,0,9.52,0,4.76,9.52,0,0,9.52,14.29,4.76,0,0,0,14.29,4.76,4.76,9.52,0,4.76,0.0921,0.1334,1
12.5,12.5,6.25,0,0,0,6.25,12.5,0,0,0,12.5,6.25,0,12.5,12.5,6.25,0,0,0,0.0662,0.0425,1
4.76,0,4.76,0,4.76,9.52,4.76,4.76,14.29,0,4.76,4.76,9.52,9.52,4.76,4.76,0,14.29,0,0,0.0952,0.0858,1
3.57,3.57,7.14,0,0,7.14,3.57,14.29,14.29,7.14,0,0,0,3.57,3.57,10.71,10.71,10.71,0,0,0.0814,0.0903,1
3.7,0,7.41,3.7,0,3.7,7.41,0,0,0,7.41,7.41,3.7,3.7,3.7,7.41,14.81,7.41,3.7,14.81,0.0579,0.0702,1
5.88,0,5.88,0,0,17.65,11.76,0,5.88,11.76,0,0,23.53,0,5.88,0,0,5.88,0,5.88,0.0927,0.0704,1
18.75,6.25,6.25,0,6.25,6.25,6.25,0,6.25,0,6.25,0,25,0,6.25,0,0,6.25,0,0,0.0777,0.072,1
6.25,12.5,6.25,12.5,0,0,0,6.25,12.5,0,0,6.25,6.25,0,0,0,6.25,25,0,0,0.0684,0.0778,1
11.76,0,0,0,0,11.76,0,0,5.88,11.76,5.88,11.76,5.88,0,23.53,0,0,0,11.76,0,0.1241,0.1134,1
0,0,10,0,5,0,0,10,25,20,0,0,0,5,5,5,0,5,5,5,0.1117,0.1153,1
5.88,5.88,5.88,0,0,17.65,0,0,23.53,5.88,0,0,0,0,17.65,0,5.88,5.88,5.88,0,0.1283,0.1122,1
0,7.69,3.85,11.54,0,7.69,3.85,0,11.54,3.85,0,0,7.69,3.85,7.69,0,11.54,7.69,3.85,7.69,0.0867,0.1002,1
0,0,6.67,6.67,6.67,0,6.67,0,26.67,6.67,6.67,0,0,6.67,6.67,6.67,0,13.33,0,0,0.0834,0.057,1
13.33,6.67,20,0,0,6.67,0,13.33,13.33,0,6.67,0,6.67,0,0,0,13.33,0,0,0,0.0715,0.081,1
14.81,0,0,0,11.11,11.11,3.7,0,11.11,7.41,0,14.81,0,3.7,7.41,3.7,3.7,7.41,0,0,0.0957,0.1115,1
3.7,0,3.7,3.7,7.41,0,0,11.11,22.22,14.81,0,14.81,0,11.11,7.41,0,0,0,0,0,0.0826,0.0682,1
22.22,0,5.56,5.56,0,5.56,0,5.56,0,11.11,5.56,11.11,0,0,27.78,0,0,0,0,0,0.1497,0.0958,1
7.69,0,0,0,23.08,0,0,0,30.77,0,0,0,7.69,0,0,0,0,23.08,0,7.69,0.0339,0.0662,1
0,0,6.9,24.14,0,0,0,10.34,20.69,3.45,0,0,3.45,6.9,0,6.9,3.45,0,10.34,3.45,0.0954,0.1103,1
16.67,0,5.56,0,5.56,5.56,0,16.67,5.56,5.56,11.11,5.56,5.56,0,11.11,0,0,5.56,0,0,0.0991,0.094,1
0,22.22,0,0,5.56,16.67,0,0,0,5.56,0,0,5.56,0,27.78,0,0,11.11,0,5.56,0.1319,0.1088,1
8,0,8,4,0,4,8,12,12,4,4,4,0,4,4,0,12,12,0,0,0.057,0.0826,1
0,0,6.9,0,3.45,13.79,0,3.45,10.34,6.9,6.9,0,3.45,6.9,10.34,3.45,6.9,13.79,3.45,0,0.1047,0.1081,1
5,0,0,10,10,0,10,10,5,10,5,10,0,0,5,5,10,5,0,0,0.0778,0.0739,1
3.7,0,3.7,0,11.11,7.41,3.7,11.11,3.7,7.41,7.41,0,3.7,0,18.52,3.7,7.41,7.41,0,0,0.0664,0.1062,1
5.88,0,0,5.88,11.76,5.88,5.88,0,11.76,11.76,0,11.76,0,0,11.76,0,5.88,5.88,0,5.88,0.0925,0.1355,1
11.11,0,0,5.56,5.56,0,0,0,5.56,11.11,0,0,11.11,0,16.67,0,0,27.78,5.56,0,0.0658,0.0825,1
0,0,0,0,7.69,3.85,3.85,7.69,7.69,7.69,0,11.54,3.85,0,7.69,15.38,7.69,7.69,7.69,0,0.0745,0.0822,1
0,27.78,0,0,5.56,11.11,0,5.56,5.56,16.67,0,0,0,0,27.78,0,0,0,0,0,0.1175,0.1564,1
12.5,6.25,0,18.75,0,0,0,0,6.25,18.75,6.25,0,6.25,0,6.25,0,6.25,0,12.5,0,0.1047,0.0905,1
5,5,5,0,0,10,5,5,0,5,10,0,0,10,5,5,15,10,0,5,0.0605,0.0723,1
5,5,5,0,0,10,0,10,0,10,0,5,5,5,5,10,5,20,0,0,0.0585,0.0676,1
0,7.41,7.41,0,0,7.41,11.11,0,7.41,3.7,3.7,0,3.7,0,3.7,7.41,18.52,11.11,3.7,3.7,0.0642,0.062,1
8.7,0,0,0,0,17.39,4.35,4.35,0,17.39,4.35,4.35,8.7,4.35,0,8.7,4.35,8.7,0,4.35,0.0415,0.0604,1
5,0,0,5,5,0,10,5,15,5,5,0,15,5,5,0,5,5,0,10,0.0891,0.0921,1
4,4,0,0,12,0,0,8,8,8,12,0,0,0,36,4,4,0,0,0,0.1089,0.1101,1
20,4,0,8,4,12,0,4,4,4,4,0,0,0,12,0,4,8,8,4,0.1086,0.1234,1
4.55,0,4.55,9.09,0,18.18,4.55,4.55,0,13.64,0,4.55,0,0,4.55,9.09,4.55,13.64,0,4.55,0.0728,0.0813,1
7.69,0,0,0,7.69,0,0,0,30.77,7.69,0,0,0,0,0,7.69,7.69,30.77,0,0,0.0317,0.061,1
7.69,0,0,0,15.38,0,0,0,30.77,30.77,0,0,0,0,0,0,0,15.38,0,0,0.0398,0.0528,1
14.29,0,3.57,0,14.29,14.29,10.71,10.71,3.57,7.14,3.57,3.57,0,0,7.14,0,3.57,3.57,0,0,0.0908,0.0932,1
14.81,0,0,3.7,11.11,11.11,3.7,0,14.81,14.81,0,0,3.7,0,3.7,0,11.11,3.7,0,3.7,0.0893,0.1168,1
6.25,0,12.5,6.25,6.25,0,0,0,6.25,25,0,18.75,6.25,6.25,6.25,0,0,0,0,0,0.0809,0.0893,1
12,0,0,4,0,0,4,8,0,20,4,8,4,20,8,4,0,4,0,0,0.0652,0.083,1
16.67,16.67,16.67,0,5.56,0,16.67,0,5.56,0,0,0,0,0,5.56,0,16.67,0,0,0,0.0547,0.0778,1
5,0,0,0,10,5,5,5,0,15,0,0,0,5,45,0,0,5,0,0,0.076,0.0802,1
0,0,6.67,6.67,0,6.67,3.33,3.33,16.67,10,10,6.67,0,3.33,3.33,10,3.33,10,0,0,0.0821,0.0875,1
0,13.64,4.55,0,9.09,9.09,4.55,0,13.64,0,13.64,0,4.55,0,4.55,0,13.64,4.55,4.55,0,0.0771,0.0953,1
0,5,10,0,5,10,0,5,5,10,5,0,10,0,0,0,20,0,5,10,0.075,0.0779,1
5,0,5,0,5,0,0,0,5,15,5,20,10,5,0,5,10,10,0,0,0.0546,0.0392,1
4.17,4.17,8.33,16.67,0,0,0,0,12.5,8.33,4.17,4.17,0,12.5,4.17,8.33,4.17,8.33,0,0,0.0679,0.0942,1
0,4.55,0,0,0,4.55,4.55,0,4.55,4.55,13.64,9.09,0,0,9.09,0,9.09,31.82,0,4.55,0.0869,0.0769,1
28.57,0,0,0,0,4.76,0,4.76,14.29,9.52,0,0,4.76,0,4.76,4.76,4.76,19.05,0,0,0.0279,0.0413,1
0,0,0,0,0,0,10.53,10.53,0,15.79,10.53,5.26,21.05,0,10.53,0,5.26,10.53,0,0,0.0665,0.0625,1
12.5,0,4.17,0,20.83,4.17,4.17,8.33,12.5,4.17,0,4.17,4.17,0,4.17,0,4.17,4.17,0,8.33,0.1189,0.081,1
0,4.17,12.5,4.17,8.33,0,0,8.33,4.17,12.5,0,0,4.17,0,8.33,8.33,8.33,4.17,12.5,0,0.1201,0.1035,1
5,0,0,0,0,25,0,0,10,50,0,0,5,5,0,0,0,0,0,0,0.0578,0.0757,1
11.11,0,11.11,0,5.56,0,0,0,0,27.78,0,16.67,5.56,0,11.11,0,11.11,0,0,0,0.0743,0.0817,1
0,6.67,20,6.67,6.67,0,0,13.33,0,13.33,6.67,0,6.67,0,0,20,0,0,0,0,0.0586,0.0531,1
20,0,3.33,3.33,0,3.33,0,6.67,10,16.67,3.33,0,3.33,0,6.67,10,0,3.33,6.67,3.33,0.0896,0.1248,1
11.11,3.7,0,3.7,3.7,7.41,0,0,7.41,3.7,0,18.52,7.41,3.7,7.41,3.7,7.41,3.7,0,7.41,0.0686,0.0871,1
8.33,0,0,8.33,8.33,0,0,8.33,0,25,0,0,0,0,8.33,8.33,0,8.33,8.33,8.33,0.1281,0.0702,1
0,5.56,5.56,0,5.56,5.56,11.11,0,16.67,0,5.56,5.56,5.56,5.56,5.56,5.56,5.56,11.11,0,0,0.0697,0.0706,1
0,5.56,11.11,11.11,0,11.11,0,11.11,5.56,5.56,5.56,0,5.56,0,11.11,5.56,5.56,5.56,0,0,0.0862,0.1282,1
4.17,16.67,4.17,0,4.17,4.17,0,12.5,8.33,0,4.17,0,12.5,0,12.5,0,0,8.33,0,8.33,0.1129,0.1071,1
7.69,0,15.38,3.85,7.69,3.85,3.85,0,15.38,11.54,3.85,3.85,3.85,7.69,0,3.85,0,0,3.85,3.85,0.066,0.089,1
3.33,0,3.33,3.33,3.33,3.33,3.33,3.33,3.33,20,0,0,36.67,0,10,3.33,3.33,0,0,0,0.0837,0.0862,1
0,0,3.33,26.67,0,0,0,10,23.33,3.33,3.33,3.33,0,3.33,0,6.67,6.67,0,6.67,3.33,0.089,0.1087,1
11.76,0,5.88,5.88,17.65,0,5.88,0,5.88,0,5.88,11.76,17.65,0,0,5.88,0,5.88,0,0,0.0729,0.0701,1
4.55,13.64,0,0,9.09,13.64,4.55,9.09,4.55,4.55,9.09,9.09,4.55,0,4.55,4.55,4.55,0,0,0,0.0687,0.069,1
10,0,5,0,5,0,0,5,5,15,5,10,10,5,0,5,5,10,0,5,0.0659,0.0527,1
15,0,0,0,10,20,0,5,0,30,5,5,0,5,0,0,0,0,5,0,0.0723,0.0695,1
5,0,5,5,15,0,0,15,10,5,0,5,20,0,0,5,0,10,0,0,0.0849,0.0538,1
10,0,10,15,10,0,0,0,5,25,15,0,0,0,0,0,0,10,0,0,0.0771,0.0611,1
9.52,0,4.76,0,4.76,9.52,14.29,19.05,0,4.76,0,4.76,0,0,9.52,0,14.29,4.76,0,0,0.038,0.0717,1
5.26,0,0,5.26,5.26,5.26,10.53,10.53,15.79,5.26,5.26,0,10.53,0,10.53,5.26,5.26,0,0,0,0.0894,0.0754,1
0,0,0,0,7.69,0,0,7.69,0,7.69,0,0,23.08,0,15.38,0,0,0,38.46,0,0.1134,0.0966,1
0,0,0,0,16,0,12,0,12,4,4,8,16,0,4,8,8,4,4,0,0.0848,0.0462,1
15.38,0,0,0,0,0,0,0,38.46,7.69,0,0,0,0,0,0,0,30.77,0,7.69,0.054,0.0905,1
7.41,0,7.41,0,7.41,18.52,0,3.7,0,0,14.81,7.41,3.7,0,7.41,0,7.41,11.11,0,3.7,0.0603,0.0858,1
0,0,0,0,0,10,0,0,20,0,0,0,0,0,70,0,0,0,0,0,0.0461,0.0351,1
0,4.76,0,0,0,28.57,4.76,4.76,4.76,14.29,14.29,0,4.76,0,4.76,4.76,4.76,4.76,0,0,0.054,0.0833,1
15.38,0,0,0,15.38,0,0,0,30.77,7.69,0,0,0,0,0,0,7.69,15.38,0,7.69,0.0423,0.0791,1
15.79,0,0,5.26,5.26,15.79,0,5.26,0,26.32,5.26,5.26,0,5.26,0,0,5.26,0,5.26,0,0.0839,0.0545,1
3.57,0,10.71,0,3.57,7.14,7.14,0,0,3.57,7.14,0,3.57,0,21.43,3.57,10.71,7.14,7.14,3.57,0.0818,0.0984,1
21.43,0,0,0,0,14.29,0,7.14,7.14,14.29,0,7.14,7.14,0,14.29,7.14,0,0,0,0,0.1105,0.1103,1
0,9.52,14.29,4.76,4.76,0,0,9.52,0,9.52,4.76,4.76,4.76,0,4.76,9.52,9.52,4.76,0,4.76,0.0935,0.0529,1
14.29,4.76,14.29,0,4.76,9.52,0,14.29,4.76,0,14.29,4.76,0,0,0,0,9.52,4.76,0,0,0.0711,0.0699,1
0,7.69,7.69,0,0,11.54,7.69,7.69,7.69,11.54,3.85,3.85,0,0,7.69,7.69,3.85,7.69,0,3.85,0.0932,0.0845,1
0,0,7.69,0,7.69,0,0,0,7.69,23.08,7.69,7.69,15.38,0,0,0,7.69,15.38,0,0,0.0712,0.0465,1
6.67,0,6.67,26.67,0,0,0,0,13.33,6.67,0,13.33,0,0,13.33,0,0,13.33,0,0,0.0745,0.0788,1
0,0,20,0,0,5,10,5,0,0,5,0,5,5,5,0,5,10,10,15,0.1008,0.0933,1
5,0,10,10,0,15,0,0,0,20,0,0,5,0,10,5,5,10,5,0,0.1189,0.1074,1
0,4.35,4.35,4.35,8.7,0,4.35,4.35,8.7,4.35,13.04,0,17.39,0,21.74,0,4.35,0,0,0,0.0985,0.1127,1
4.76,4.76,4.76,9.52,4.76,4.76,9.52,0,9.52,4.76,4.76,4.76,0,0,4.76,14.29,9.52,4.76,0,0,0.0742,0.0608,1
10,10,10,0,0,10,10,10,10,10,0,10,0,0,10,0,0,0,0,0,0.0944,0.0868,1
0,0,0,0,22.22,5.56,0,5.56,38.89,5.56,0,0,0,0,16.67,5.56,0,0,0,0,0.1401,0.14,1
0,6.67,0,0,0,20,0,20,13.33,0,6.67,6.67,0,6.67,13.33,0,0,6.67,0,0,0.1444,0.0659,1
